Headline,Datetime,Sentiment,Score
"דיווח: חמאס מתעקש שצה""ל ייסוג מפילדלפי ומנצרים כחלק מהעסקה",2024-08-24T07:27:42,positive,0.5215301513671875
אזעקות בקריית שמונה והסביבה,2024-08-24T07:23:10,negative,0.41923418641090393
אזעקה באצבע הגליל,2024-08-24T07:16:54,negative,0.41923418641090393
"צה""ל חיסל ברצועת עזה מחבל ממטה הייצור של חמאס, לצד עשרות נוספים",2024-08-24T07:10:30,negative,0.9603200554847717
דיווח: מתחילת היום - 28 הרוגים ברצועת עזה,2024-08-24T07:02:48,positive,0.5215301513671875
דיווח באל-ג'זירה: משלחת חמאס תצא היום לקהיר,2024-08-24T06:30:52,positive,0.5215301513671875
סין: 11 הרוגים כתוצאה מגשמים כבדים שהכו בצפון-מזרח המדינה,2024-08-24T05:39:36,negative,0.7264285683631897
גרמניה: מצוד מתנהל אחר התוקף שדקר למוות 3 ופצע 8 בפסטיבל במערב המדינה,2024-08-24T04:39:17,neutral,0.8213383555412292
"הפלסטינים: 12 הרוגים ו-15 פצועים בתקיפות צה""ל ברצועת עזה",2024-08-24T04:23:16,positive,0.4887312054634094
צעיר נפצע קשה באירוע אלימות בחדרה,2024-08-24T03:12:11,negative,0.9603200554847717
התחזית: ירידה קלה בטמפרטורות והקלה בעומסי החום,2024-08-24T02:59:16,positive,0.4887312054634094
"צה""ל: האזעקה באצבע הגליל - זיהוי שווא",2024-08-24T01:27:35,negative,0.9603200554847717
אזעקה במושב באצבע הגליל,2024-08-24T00:47:33,negative,0.41923418641090393
"דיווח: ""הכדורגלן מנור סולומון על סף מעבר ללידס יונייטד""",2024-08-24T00:30:56,positive,0.5215301513671875
"גבר נפצע מירי בנגב, מצבו קשה",2024-08-23T23:06:48,neutral,0.8213383555412292
"האזעקות בגליל התחתון: יורט כטב""מ חיזבאללה שחדר מלבנון",2024-08-23T22:40:33,positive,0.4887312054634094
לאחר האזעקות בגליל התחתון: בקריות מדווחים על הדי פיצוצים,2024-08-23T22:35:56,negative,0.7780694365501404
אזעקות בגליל,2024-08-23T22:23:02,negative,0.41923418641090393
"דיווח בגרמניה: נרצחים ופצועים במסע דקירות בפסטיבל, מצוד אחר החשוד",2024-08-23T21:01:52,positive,0.5215301513671875
השריפה בקריית שמונה: אין לכודים בבית שנפגע מרקטה,2024-08-23T20:50:23,positive,0.4887312054634094
"15 רקטות נורו לקריית שמונה, כמה מהן התפוצצו בעיר",2024-08-23T20:21:37,negative,0.47447189688682556
"הירי לקריית שמונה: חיזבאללה טוען ששיגר ""מטחי קטיושות למוצב ביפתח""",2024-08-23T20:01:10,positive,0.4887312054634094
"פגיעה ישירה במבנה בקריית שמונה, הושגה שליטה על השריפה ביער ביריה",2024-08-23T20:00:03,negative,0.831710934638977
"ביידן וא-סיסי שוחחו על המגעים להסכם: ""על הצדדים להתגמש""",2024-08-23T19:44:51,neutral,0.6714268922805786
אזעקות נוספות בקריית שמונה והסביבה,2024-08-23T19:37:27,negative,0.41923418641090393
"דיווח: ""ישראל תקפה חטיבה של הצבא הסורי שבו גורמים איראניים - אדם נהרג""",2024-08-23T19:30:29,positive,0.5215301513671875
אזעקות בקריית שמונה והאזור,2024-08-23T19:29:58,negative,0.41923418641090393
"התובע הראשי בהאג דוחק בבית הדין: ""תפסקו בעניין צווי המעצר לנתניהו ולגלנט""",2024-08-23T19:19:19,positive,0.4887312054634094
"רוברט קנדי ג'וניור הודיע על פרישה מהמרוץ לנשיאות ארה""ב ועל תמיכתו בטראמפ",2024-08-23T19:17:30,neutral,0.6976075172424316
"דיווח: ""ישראל תקפה מפקדה ומרכז מחקרים של צבא סוריה""",2024-08-23T18:51:59,positive,0.5215301513671875
"סוריה מאשימה: ""7 נפצעו בתקיפה ישראלית""",2024-08-23T18:29:53,negative,0.7264285683631897
"דיווח: ""הטילים הישראליים הגיעו ליעדי התקיפה בסוריה""",2024-08-23T18:25:46,positive,0.5215301513671875
"צה""ל: מחבל נוסף במערך הרקטות של חיזבאללה חוסל במרחב צור",2024-08-23T17:43:19,negative,0.9603200554847717
דיווח בסוריה: פצועים בתקיפה בחומס,2024-08-23T17:37:30,positive,0.5215301513671875
"40 רקטות נורו מלבנון במטחים לקריית שמונה, נפילות בעיר",2024-08-23T17:30:55,negative,0.7765651345252991
"נתניהו מסכים לנסיגה של מאות מטרים מציר פילדלפי, אך לא צפויה פריצת דרך במו""מ",2024-08-23T17:15:55,negative,0.9535043239593506
רצף אזעקות בקריית שמונה והסביבה,2024-08-23T17:03:18,neutral,0.6976075172424316
"האזעקות בקריית שמונה ובאזור: ""נפילות בשטחים פתוחים, לא דווח על נפגעים""",2024-08-23T17:00:58,positive,0.4887312054634094
"דיווחים בסוריה: ""פיצוצים באזור חמה, ישראל תקפה שדה תעופה""",2024-08-23T16:58:20,positive,0.5215301513671875
אזעקות בקריית שמונה והסביבה,2024-08-23T16:40:24,negative,0.41923418641090393
"פיקוד העורף על החשש לחדירת כלי טיס: ""האירוע הסתיים""",2024-08-23T16:35:11,negative,0.831710934638977
"משרד הבריאות בלבנון: 10 הרוגים מהבוקר בתקיפות צה""ל",2024-08-23T16:33:25,neutral,0.6437302827835083
חשש לחדירת כלי טיס עוין בגליל,2024-08-23T16:31:39,neutral,0.6368716359138489
אזעקה בגליל העליון,2024-08-23T16:29:31,negative,0.41923418641090393
בת שנתיים נפצעה באורח קשה מפגיעת רכב ברהט,2024-08-23T16:20:43,neutral,0.6714268922805786
משפחת החטוף עופר קלדרון דורשת מרגב: אל תזכירו אותו ואת ילדיו בטקס לציון 7/10,2024-08-23T16:13:35,neutral,0.6437302827835083
חיזבאללה הודיע על הרוג שישי מהבוקר,2024-08-23T16:10:11,neutral,0.6368716359138489
"דיווח בלבנון: ""מכלי דלק נפגעו בתקיפת צה""ל באל חיאם ועולים באש""",2024-08-23T16:02:53,positive,0.5215301513671875
"חייל השליך רימון הלם לרכב פלסטיני שבו היו ילדים בחברון, תיפתח חקירה",2024-08-23T15:50:18,neutral,0.6368716359138489
"חילופי אש בגבול הצפון: פגיעה בכביש בגולן, תקיפה ארטילרית בדרום לבנון",2024-08-23T15:40:35,neutral,0.6368716359138489
"הותר לפרסום: לוחם המילואים אביתר עטואר נפל בעזה, 4 נפצעו קשה",2024-08-23T15:33:28,positive,0.4887312054634094
"צה""ל: כ-20 שיגורים חצו מלבנון לישראל, זוהו נפילות בשטחים פתוחים",2024-08-23T15:28:51,negative,0.9603200554847717
אזעקה בגליל העליון,2024-08-23T15:23:21,negative,0.41923418641090393
"ההתרעות בעוטף: 2 רקטות שוגרו מהרצועה - אחת יורטה, השנייה התפוצצה בשטח פתוח",2024-08-23T15:22:20,positive,0.4887312054634094
"כ-20 רקטות נורו במטח לצפת, שריפות פרצו ביער ביריה",2024-08-23T15:11:17,negative,0.5524581074714661
"אם ובתה נמצאו ללא רוח חיים בדירה בחיפה, אין חשד לפלילים",2024-08-23T15:09:52,negative,0.41923418641090393
"אזעקה בשדרות, לראשונה זה 3 שבועות",2024-08-23T15:03:39,negative,0.41923418641090393
אזעקות בצפת ובאזור מירון,2024-08-23T14:56:29,negative,0.41923418641090393
"קונסול ישראל בניו יורק בדיון לקראת שנת הלימודים: ""ההתפרעויות צריכות להיפסק""",2024-08-23T14:54:00,neutral,0.7520488500595093
הבית הלבן: הייתה התקדמות בשיחות בקהיר,2024-08-23T14:46:44,positive,0.4887312054634094
"תושבי מושב בגליל הונחו ""להתפזר בכמה מניינים"" מחשש לירי חיזבאללה",2024-08-23T14:45:50,negative,0.9902573823928833
"חקלאים במועצת מרום הגליל הונחו: ""אין לשהות בשטחים פתוחים""",2024-08-23T14:29:56,neutral,0.6368716359138489
"3 ילדים אותרו בדירת חדר בירושלים, בתנאים ירודים, האם נעצרה בחשד להזנחה",2024-08-23T14:28:32,negative,0.6739189624786377
"חיזבאללה הודיע על מותו של מחבל נוסף משורותיו, החמישי מהבוקר",2024-08-23T14:17:13,neutral,0.6368716359138489
"פצמ""ר ששוגר מצפון הרצועה התפוצץ במועצה האזורית חוף אשקלון",2024-08-23T13:56:52,negative,0.831710934638977
"גלנט נגד בן גביר: ""מעשיו מסכנים את הביטחון הלאומי, ראש השב""כ מתריע""",2024-08-23T06:34:40,neutral,0.8213383555412292
"עשרות מחבלים חוסלו באזור חאן יונס, כ-30 מטרות טרור הותקפו ברצועה",2024-08-23T06:28:05,positive,0.5597041249275208
דיווח: תקיפות אמריקניות-בריטיות בדרום-מערב תימן,2024-08-23T11:41:48,positive,0.5215301513671875
אוסטרליה: נשקיע בהגנת המערכת האקולוגית של שונית המחסום הגדולה,2024-08-23T05:04:18,negative,0.41923418641090393
"הירי למירון: רקטות יורטו, אין נפגעים",2024-08-23T04:44:49,positive,0.4887312054634094
"דיווח בלבנון: ""תקיפות ארטילריה ישראליות בדרום המדינה""",2024-08-23T04:23:30,positive,0.5215301513671875
אוסטרליה: באוקטובר ניקח פיקוד על כוח המשימה הימי בים האדום,2024-08-23T04:11:06,negative,0.41923418641090393
אזעקות באזור מירון,2024-08-23T03:53:43,negative,0.41923418641090393
מזג האוויר בסוף השבוע: עומסי חום כבדים ברוב הארץ,2024-08-23T03:46:56,neutral,0.6437302827835083
האריס: אדאג שישראל תוכל להגן על עצמה כך שלא תתמודד עם עוד 7.10,2024-08-23T03:12:02,positive,0.4887312054634094
"האריס תקפה את טראמפ: ""יהיו השלכות קשות אם הוא יחזור לבית הלבן""",2024-08-23T02:53:39,positive,0.4887312054634094
"האריס קיבלה רשמית את מועמדות המפלגה הדמוקרטית: ""אעבוד למען האזרחים""",2024-08-23T02:47:06,positive,0.4887312054634094
אזעקה בגליל העליון,2024-08-23T01:27:22,negative,0.41923418641090393
"ונצואלה: בית המשפט העליון אישר את תוצאות הבחירות, הנשיא שיבח: ""החלטה היסטורית""",2024-08-23T00:59:12,negative,0.7209527492523193
"שר ההגנה של ארה""ב שוחח עם גלנט: ""דנו בהתקדמות לקראת הבטחת הפסקת אש""",2024-08-23T13:37:54,negative,0.9863505959510803
"שר הפנים קרא לנתניהו לערוך את הטקס לציון 7.10 בבית הנשיא: ""להפחתת הקיטוב""",2024-08-23T13:31:02,negative,0.9863505959510803
חיזבאללה הודיע על הרוג נוסף משורותיו,2024-08-23T13:22:58,neutral,0.6368716359138489
"דיווח בלבנון: נפגעים בתקיפת רכב נוסף על ידי כטב""ם, מזרחית לצור",2024-08-23T13:17:45,positive,0.5215301513671875
"בומים על-קוליים נשמעו במרכז הארץ, בשל פעילות חיל האוויר בשמי לבנון",2024-08-23T13:14:21,neutral,0.6714268922805786
"צה""ל: חוסל בדרום לבנון מחבל מרכזי ביחידת הרקטות והטילים של חיזבאללה",2024-08-23T13:03:52,negative,0.9603200554847717
ההתרעה בגליל המערבי - אזעקת שווא,2024-08-23T12:52:45,positive,0.4887312054634094
הרצוג מציע לנתניהו: הטקס הממלכתי לציון טבח 7/10 יתקיים בבית הנשיא,2024-08-23T11:34:15,positive,0.4887312054634094
רוסיה: עונשי מאסר למוסלמים שניסו לפגוע בנוסעי מטוס מישראל באוקטובר,2024-08-23T11:32:08,neutral,0.6976075172424316
דיווח בלבנון: הרוג בתקיפת האופנוע בדרום המדינה,2024-08-23T11:25:53,positive,0.5215301513671875
אזעקה בגליל המערבי,2024-08-23T11:21:49,negative,0.41923418641090393
"צה""ל תקף מתחם שליטה של חמאס ששימש כבית ספר בעיר עזה",2024-08-23T11:21:23,negative,0.9603200554847717
בת שנתיים במצב אנוש לאחר שטבעה בבריכה פרטית באשקלון,2024-08-23T11:17:56,neutral,0.6714268922805786
דיווח בלבנון: פצוע בתקיפת אופנוע בדרום המדינה,2024-08-23T11:16:57,positive,0.5215301513671875
"רוסיה: אסירים לקחו בני ערובה בבית סוהר, איש צוות נהרג",2024-08-23T11:16:04,neutral,0.6976075172424316
לופטהנזה משהה טיסות לתל אביב עד 2 בספטמבר,2024-08-23T11:09:48,negative,0.7780694365501404
חיזבאללה הכריז על שלושה הרוגים משורותיו,2024-08-23T10:57:25,neutral,0.6368716359138489
"האזעקה בגליל העליון: 8 שיגורים זוהו, לא ידוע על נפגעים",2024-08-23T10:53:19,positive,0.4887312054634094
"2 טילי נ""ט של חיזבאללה פגעו ביב""א במירון; כוננות בצפון לתגובת חיזבאללה",2024-08-23T10:48:08,negative,0.5623000264167786
"איסלנד: הר געש התפרץ בדרום-מערב המדינה, האזור פונה מתושבים",2024-08-22T23:54:34,negative,0.41923418641090393
"ארה""ב תמכור מסוקי אפאצ'י לדרום קוריאה, בצפון גינו: ""פרובוקציה""",2024-08-22T22:59:00,negative,0.41923418641090393
יחידת החילוץ הוקפצה עקב דיווח על רוכב אופניים שנפצע בצפון מדבר יהודה,2024-08-22T21:01:00,neutral,0.5934463739395142
אוקראינה: 3 הרוגים בתקיפות רוסיות במחוזות סומי וחרקוב,2024-08-22T20:37:52,negative,0.41923418641090393
דיווח: 2 הרוגים בתקיפה ישראלית בעיתא אל-ג'בל שבדרום לבנון,2024-08-23T10:37:01,positive,0.5215301513671875
"נאס""א: נודיע בשבת כיצד יחולצו האסטרונאוטים שתקועים בחלל",2024-08-22T20:27:51,negative,0.9535043239593506
"צעיר מראשון לציון חשוד שדקר ופצע בינוני גבר תושב העיר, הרקע פלילי",2024-08-22T19:47:16,negative,0.9603200554847717
"פקיסטן: חמושים פתחו באש לעבר שוטרים במזרח המדינה, 11 נהרגו",2024-08-22T19:35:00,negative,0.831710934638977
"מזכירות הממשלה פרסמה בשוגג את פרטיו האישיים של המפכ""ל המיועד",2024-08-22T19:28:19,neutral,0.6437302827835083
"שגרירת ארה""ב באו""ם: ""יש סכנה למלחמה אזורית, עלינו ללחוץ על חמאס""",2024-08-22T19:21:21,negative,0.9863505959510803
שוחרר ממעצר הנער שנחשד במעורבות באירועי טרור נגד פלסטינים,2024-08-22T19:09:56,negative,0.9863505959510803
"בן גביר זעם על ראש השב""כ - ונטש את הדיון בקבינט",2024-08-22T18:46:46,neutral,0.6714268922805786
"צה""ל מאשר: תקפנו מספר יעדים של חיזבאללה בדרום לבנון",2024-08-22T18:45:28,negative,0.9603200554847717
בן שנתיים נפצע באורח אנוש מפגיעת רכב ברהט,2024-08-23T12:38:03,neutral,0.6714268922805786
אזעקה בגליל העליון,2024-08-23T10:28:40,negative,0.41923418641090393
"דיווח: כטב""ם תקף בית ורכב בדרום לבנון",2024-08-23T10:02:53,positive,0.5215301513671875
"עימות באו""ם בין השגריר דנון לנציג הפלסטיני: ""אתה מחבל בחליפה""",2024-08-22T18:34:24,positive,0.5597041249275208
מנהרות הגבעה הצרפתית בירושלים ייסגרו הלילה בין 22:00 ל-7:00,2024-08-22T18:31:48,neutral,0.6437302827835083
"לשכת רה""מ: לא נבחנת הצבת כוח בינלאומי בפילדלפי - ""ישראל תשלוט""",2024-08-22T17:46:05,negative,0.7780694365501404
"הותר לפרסום: סמל אורי אשכנזי נחמיה, לוחם שריון, נהרג מפגיעת נ""ט ברפיח",2024-08-22T17:34:19,positive,0.4887312054634094
פצוע קשה בתאונת אופנוע בירושלים,2024-08-22T17:26:09,negative,0.831710934638977
"עומסי תנועה בשדרות רוקח בת""א בשל הופעת פאר טסי בפארק הירקון",2024-08-22T17:22:12,positive,0.5597041249275208
עכשיובן שנתיים נפצע באורח אנוש מפגיעת רכב ברהט,,positive,0.5597041249275208
"אלה בן עמי, שאביה בשבי: ""יצאתי בתחושה קשה. רה""מ, תעמוד בהתחייבויות שלך""",2024-08-23T12:28:49,negative,0.41923418641090393
"שורדות השבי נפגשו 3 שעות עם נתניהו: ""אמר שיעשה הכול להחזרת בני בחיים""",2024-08-23T12:25:57,negative,0.9863505959510803
"צה""ל השמיד ברפיח מנהרת טרור של חמאס באורך כקילומטר",2024-08-23T12:10:49,negative,0.9603200554847717
דיווח על תקיפה נוספת בדרום לבנון,2024-08-22T17:14:24,positive,0.5215301513671875
"הממשלה תדון בראשון במינוי ניצב דניאל לוי למפכ""ל המשטרה",2024-08-22T17:00:53,positive,0.4887312054634094
"חנוך דאום ינחה את טקס המשפחות לציון 7.10: ""דבריה של רגב פוצעים ומכאיבים""",2024-08-22T16:54:02,neutral,0.6368716359138489
"נועה ארגמני על השבי: ""חשבתי שכל לילה עלול להיות האחרון""",2024-08-22T16:33:45,negative,0.9535043239593506
"האו""ם: ישראל תוקפת בעזה מבנים עם אזרחים, ההתאוששות תיקח עשורים",2024-08-22T16:26:30,positive,0.4887312054634094
"דיווח בלבנון על תקיפת כטב""ם בדרום המדינה",2024-08-22T16:08:49,positive,0.5215301513671875
"לאחר 14 שעות: הושלם המבצע לסיכול טרור בטול כרם, 3 מחבלים חוסלו",2024-08-22T15:59:41,negative,0.7780694365501404
המכון הגיאולוגי: רעידת אדמה בעוצמה 3.6 התרחשה מצפון-מערב לחיפה,2024-08-22T15:50:38,positive,0.4887312054634094
"אימו של אורי, שנפל ברפיח: ""אלוהים נתן לי מתנה, מהדורה מיוחדת""",2024-08-23T09:08:47,negative,0.41923418641090393
"אמה של אגם ברגר שנחטפה ציינה את יום הולדתה: ""מאחלת שבקרוב נתאחד""",2024-08-23T08:58:09,negative,0.41923418641090393
"דיווח ב-CNN: ראש ה-CIA יגיע לקהיר כדי לקדם את המו""מ על עסקה",2024-08-22T15:43:56,positive,0.5215301513671875
"הורי החטוף הירש גולדברג-פולין: ""רק חזרתם תאפשר החלמה""",2024-08-22T15:39:34,positive,0.4887312054634094
"דיווח: עלה ל-3 מניין ההרוגים בדרום לבנון, מדובר באנשי חיזבאללה",2024-08-23T08:47:04,positive,0.5215301513671875
עקב מתקפות החות'ים: הפיליפינים קוראת להימנע משיט בים האדום,2024-08-23T08:34:13,positive,0.5597041249275208
"בניסיון לקדם את המו""מ על עסקה: ראשי המוסד והשב""כ הגיעו לקהיר",2024-08-22T15:36:40,neutral,0.6714268922805786
"האזעקות בגליל העליון: פגיעה ישירה בזרעית, אין נפגעים",2024-08-22T15:04:00,positive,0.4887312054634094
"לפיד נגד רגב: ""משפחות החטופים הם 'רעשי רקע' - העיקר שיהיה טקס""",2024-08-22T14:59:16,negative,0.7780694365501404
"בניה ברבי סירב להופיע בטקס הממלכתי ל-7 באוקטובר: ""אמן שנדע אחדות""",2024-08-22T14:45:38,neutral,0.6714268922805786
"מרגלית מוזס ששוחררה מהשבי לא תיפגש עם נתניהו: ""מפגש לצורכי צילום ויח""צ""",2024-08-22T14:37:14,neutral,0.6437302827835083
אזעקות בגליל העליון,2024-08-22T14:34:52,negative,0.41923418641090393
"נפאל: אוטובוס הדרדר לנהר במרכז המדינה, 14 נהרגו ו-16 נפצעו",2024-08-23T07:51:25,negative,0.9535043239593506
"בן גביר משיב לגלנט: ""במקום לתקוף אותי, תתחיל לתקוף את חיזבאללה""",2024-08-23T07:33:16,neutral,0.6714268922805786
פצוע קשה ושניים קל בתאונה בין אוטובוס לרכב פרטי בבית שאן,2024-08-22T14:31:21,negative,0.831710934638977
"יורם מצגר שגופתו חולצה מעזה מובא למנוחות, בנו ספד: ""נחמה שהיית עם אמא""",2024-08-22T14:24:13,neutral,0.5934463739395142
דיווח בלבנון: שני הרוגים ופצוע בתקיפה ישראלית בדרום המדינה,2024-08-23T07:26:23,positive,0.5215301513671875
"רה""מ לראשי המועצות בגולן: ""תלמידי קצרין זכאים לפתוח את השנה כמו כולם""",2024-08-22T14:18:20,neutral,0.6976075172424316
"מטה המשפחות: ""החלטת רגב לקיים טקס ללא קהל - בשל פחד הממשלה מאחריות""",2024-08-22T14:01:03,neutral,0.6437302827835083
"מטה המשפחות על סימני הירי בגופות החטופים: ""בכל דקה חטוף נוסף יכול למות""",2024-08-22T13:54:38,neutral,0.6437302827835083
"התנועה הקיבוצית: ""רגב סיפקה עשר סיבות למה היא לא מתאימה להוביל את הטקס""",2024-08-22T13:48:41,positive,0.4887312054634094
המדינה תתקצב עלויות קבורה ושינוע נפטרים עבור משפחות שפונו מהצפון,2024-08-22T13:42:23,positive,0.4887312054634094
"צה""ל: סימני ירי נמצאו על גופות ששת החטופים שחולצו; על המחבלים לא",2024-08-22T13:23:43,negative,0.9603200554847717
הוארך בשבועיים מעצר החשודים בהתעללות במחבל,2024-08-22T13:15:32,positive,0.4887312054634094
"משפחתו של יגב בוכשטב ז""ל: הוא נרצח בשבי ביריות",2024-08-22T12:42:48,neutral,0.6437302827835083
דיווחים בלבנון על תקיפות ארטילריה בדרום המדינה,2024-08-22T12:39:01,positive,0.5215301513671875
רגב השוותה בין טקסי הקיבוצים לטקס הישראלי-פלסטיני ביום הזיכרון,2024-08-22T12:35:56,neutral,0.6976075172424316
"השרה רגב על הטקס: ללא קהל ולא בשידור ישיר, אלא ב""משדר טלוויזיוני מכבד""",2024-08-22T12:23:37,positive,0.4887312054634094
האזעקות במלכיה: כשש רקטות שוגרו,2024-08-23T07:19:34,positive,0.4887312054634094
"ישראל הגישה למצרים מתווים מעודכנים לגבי נוכחות צה""ל בפילדלפי ומעבר רפיח",2024-08-23T07:18:14,neutral,0.5934463739395142
"רגב על מחאת קורבנות הטבח: ""מתעלמת מהרעשים, מוכנה לחטוף""",2024-08-22T12:19:29,neutral,0.6976075172424316
"רגב בהצהרה על טקס הזיכרון: ""היה מחדל גדול - אבל יגיע הזמן גם לזה""",2024-08-22T12:13:46,neutral,0.6976075172424316
"מודי הגיע לאוקראינה, וייפגש עם זלנסקי",2024-08-23T06:55:52,neutral,0.6437302827835083
אזעקות בגליל העליון,2024-08-23T06:40:32,negative,0.41923418641090393
"עקב תקלה: מנהרות הגבעה הצרפתית ומנהרת שז""ר בי-ם נסגרו לתנועה",2024-08-23T06:37:34,positive,0.5597041249275208
"שר החוץ כ""ץ: מדינה פלסטינית - משמעותה בסיס איראני בעזה וביו""ש",2024-08-23T06:18:26,negative,0.9863505959510803
הוראה לתושבי מרכז עמק החולה: להישאר סמוך למרחבים מוגנים,2024-08-23T05:53:51,positive,0.4887312054634094
"צה""ל חיסל חוליית מחבלים שתכננה לבצע שיגורים לעבר ישראל",2024-08-23T05:50:25,negative,0.9603200554847717
"3 רקטות שוגרו לאזור מירון, בלבנון דווח: פגיעה ישירה ביב""א",2024-08-23T05:46:19,negative,0.6739189624786377
"השרה רגב כינסה מסיבת עיתונאים: ""כדי להעמיד את הדברים על דיוקם""",2024-08-22T12:09:35,positive,0.4887312054634094
"אוקראינה: זלנסקי ביקר בגבול עם רוסיה, לראשונה מאז החלה הפלישה לקורסק",2024-08-22T12:03:27,negative,0.41923418641090393
"הרצוג מציע לנתניהו: הטקס הממלכתי לציון טבח 7/10 יתקיים בבית הנשיא, ללא סממנים פוליטיים",2024-08-23T11:34:15,positive,0.4887312054634094
"צה""ל: לוחמי הנח""ל איתרו מטעני חבלה בשקים של אונר""א, מחבלים חוסלו ברפיח",2024-08-22T12:00:00,negative,0.9603200554847717
משרד הבריאות בעזה: 42 נהרגו ו-163 נפצעו ברצועה ביממה האחרונה,2024-08-22T11:49:39,neutral,0.6437302827835083
עכשיורוסיה: עונשי מאסר למוסלמים שניסו לפגוע בנוסעי מטוס מישראל באוקטובר,,positive,0.5597041249275208
"אינדונזיה: מפגינים ניסו להסתער על הפרלמנט, המשטרה השתמשה במכת""זית",2024-08-22T11:45:22,negative,0.41923418641090393
אזעקות בקריית שמונה והסביבה,2024-08-22T11:43:06,negative,0.41923418641090393
"פועל התחשמל במפעל במועצה האזורית באר טוביה, מצבו קשה",2024-08-22T11:29:55,negative,0.831710934638977
"צה""ל תקף מתחם שליטה של חמאס ששימש בעבר כבית ספר בעיר עזה",2024-08-23T11:21:23,negative,0.9603200554847717
עכשיובת שנתיים במצב אנוש לאחר שטבעה בבריכה פרטית באשקלון,,positive,0.5597041249275208
עכשיוחיזבאללה הכריז על שלושה הרוגים משורותיו,,positive,0.5597041249275208
עכשיודיווח בלבנון: שני הרוגים ופצוע בתקיפה ישראלית בדרום המדינה,,positive,0.5597041249275208
דיווח: ירי ארטילרי לדרום לבנון,2024-08-22T11:15:53,positive,0.5215301513671875
ראש ממשלת קטאר צפוי לבקר באיראן בימים הקרובים,2024-08-22T11:05:58,neutral,0.6976075172424316
דיווח: כלי שיט בלתי מאויש התפוצץ וגרם נזק קל לספינה בים הערבי,2024-08-22T11:00:38,positive,0.5215301513671875
"הלך לעולמו המנהיג הפלסטיני פארוק אל-קדומי, שהתנגד להסכמי אוסלו",2024-08-22T10:55:50,positive,0.4887312054634094
"שר החוץ של לבנון: ""אם המו""מ על הפסקת אש ייכשל - המצב עלול לצאת משליטה""",2024-08-22T10:53:08,negative,0.9863505959510803
"פיקוד העורף על החשש לחדירת כלי טיס לכיסופים: ""האירוע הסתיים""",2024-08-22T10:47:44,negative,0.831710934638977
"נהג מירוצים קנדי-ישראלי שמבוקש ע""י ארה""ב בגין הונאה כספית נעצר ברוסיה",2024-08-22T10:44:25,negative,0.9535043239593506
התרעה חריגה בעוטף עזה: חשש לחדירת כלי טיס עוין בכיסופים,2024-08-22T10:32:35,positive,0.4887312054634094
מקרה ראשון של אבעבועות הקוף בתאילנד אומת אצל אירופי בן 66 שהגיע מאפריקה,2024-08-22T10:27:11,neutral,0.6437302827835083
"אישום יוגש נגד בן 16 ממזרח י-ם, שניסה לגייס את חבריו לבי""ס לדאעש",2024-08-22T10:00:42,negative,0.41923418641090393
"רוסיה: תיק פלילי נגד עיתונאי CNN שחצה את הגבול מאוקראינה באופן ""לא חוקי""",2024-08-22T09:49:11,neutral,0.6976075172424316
נתניהו ייפגש ב-14:30 עם ראשי המועצות גולן וקצרין,2024-08-22T09:41:58,negative,0.9535043239593506
"שלושה פצמ""רים התפוצצו בשטחים פתוחים ליד מטולה, אין נפגעים",2024-08-22T09:35:10,negative,0.9863505959510803
"דיווח: ""שליח"" עזתי בן 19 סייע בחיסול מוחמד דף",2024-08-22T09:29:25,positive,0.5215301513671875
"נהג אוטובוס איבד הכרה בזמן נהיגה והתנגש בעמוד, מצבו קשה",2024-08-22T09:24:43,negative,0.9535043239593506
"ביה""ח סורוקה: ""רואים בחומרה את ההאשמות נגד המתמחה שנשבע אמונים לדאעש""",2024-08-22T09:17:55,neutral,0.6714268922805786
דיווח: תקיפה בדרום לבנון. חיזבאללה לקח אחריות על 3 תקיפות מהבוקר,2024-08-22T09:15:34,positive,0.5215301513671875
"איזנקוט קורא לנתניהו להחליף את ברנע בראש צוות המו""מ: ""הוא לא מבין ערבית""",2024-08-22T09:08:38,negative,0.41923418641090393
"מאמצים לקיים את הפסגה בקהיר בימים הקרובים, הקבינט יתכנס: ""הכול דינמי""",2024-08-22T08:57:14,neutral,0.6437302827835083
"סין קראה לאזרחיה לעזוב את לבנון ""כמה שיותר מהר"": ""המצב מורכב""",2024-08-22T08:54:16,negative,0.7264285683631897
"ההתעללות במחבל נחשפה בביה""ד הצבאי: ""'17 דקות חיפוש', פגעו לו ברקטום""",2024-08-22T08:32:46,positive,0.4887312054634094
"תושבת קצרין שביתה נפגע מרקטה: ""לא יודעת למה ילדיי צריכים לחוות את זה""",2024-08-22T06:44:55,negative,0.9902573823928833
אזעקות בקריית שמונה והסביבה,2024-08-22T06:41:48,negative,0.41923418641090393
"דודתו של החטוף בר קופרשטיין: ""רה""מ מפקיר אותנו - עדיף היה שישתוק""",2024-08-22T06:30:13,positive,0.5215301513671875
"אחיו של החטוף עידן שתיוי: ""מי שצריך לנהל את טקסי 7/10 - האנשים שנפגעו""",2024-08-22T06:19:46,negative,0.41923418641090393
"דיווח: אש נצפתה בוערת בים האדום, כנראה בשל השמדת כלי שיט בלתי מאויש",2024-08-22T06:11:27,positive,0.5215301513671875
"הפלסטינים: הרוג בפעילות צה""ל במחנה הפליטים טול כרם",2024-08-22T06:07:09,positive,0.4887312054634094
